order_id,order_date,ship_date,customer_id,product_id,quantity,sales,discount,profit,product_name,category,sub_category,unit_cost,list_price,customer_name,segment,region,city,shipping_days,month,year,high_value_order
NM202401967085,2024-01-12,2024-01-15,CU0102,PR518,3,162.36,0.2,60.36,Copy Paper,Office Supplies,Paper,34.0,67.65,Riley Dean,Consumer,West,Los Angeles,3,January,2024,No
NM202401266169,2024-01-07,2024-01-14,CU0140,PR518,4,270.6,0.0,134.6,Copy Paper,Office Supplies,Paper,34.0,67.65,Jamie Roy,Home Office,East,New York,7,January,2024,No
NM202401628491,2024-01-26,2024-01-26,CU0132,PR514,4,953.89,0.0,313.77,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Sam Hunt,Corporate,Central,Chicago,0,January,2024,No
NM202401550803,2024-01-25,2024-01-27,CU0073,PR502,1,269.62,0.15,107.18,Pixel Mini,Technology,Phones,162.44,317.2,Jordan Wood,Home Office,West,Los Angeles,2,January,2024,No
NM202401249651,2024-01-15,2024-01-17,CU0162,PR508,1,160.61,0.3,42.37,InkFlow 20,Technology,Machines,118.24,229.45,Casey Ray,Consumer,South,Atlanta,2,January,2024,No
NM202401562585,2024-01-01,2024-01-05,CU0083,PR524,5,422.55,0.0,92.85,Sketch Pad,Office Supplies,Art,65.94,84.51,Taylor Wood,Consumer,Central,Chicago,4,January,2024,No
NM202401504258,2024-01-27,2024-01-30,CU0003,PR514,3,794.91,0.0,314.82,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Riley Roy,Consumer,East,Boston,3,January,2024,No
NM202401738446,2024-01-03,2024-01-07,CU0104,PR501,5,3640.21,0.3,73.16,Galaxy S,Technology,Phones,713.41,1040.06,Riley Wood,Home Office,East,New York,4,January,2024,Yes
NM202401229237,2024-01-01,2024-01-01,CU0099,PR524,3,228.18,0.1,30.36,Sketch Pad,Office Supplies,Art,65.94,84.51,Drew Dean,Consumer,East,Boston,0,January,2024,No
NM202401506936,2024-01-28,2024-01-29,CU0042,PR521,3,119.52,0.2,5.58,Storage Box,Office Supplies,Storage,37.98,49.8,Jamie Ray,Home Office,Central,Dallas,1,January,2024,No
NM202401267159,2024-01-06,2024-01-12,CU0152,PR521,4,179.28,0.1,27.36,Storage Box,Office Supplies,Storage,37.98,49.8,Alex Hunt,Corporate,East,Boston,6,January,2024,No
NM202401167339,2024-01-25,2024-01-31,CU0029,PR523,3,122.47,0.2,6.52,Marker Set,Office Supplies,Art,38.65,51.03,Casey Hunt,Home Office,West,Los Angeles,6,January,2024,No
NM202401218168,2024-01-21,2024-01-22,CU0109,PR501,3,2808.16,0.1,667.93,Galaxy S,Technology,Phones,713.41,1040.06,Casey Cruz,Consumer,Central,Dallas,1,January,2024,Yes
NM202401475898,2024-01-16,2024-01-16,CU0115,PR506,1,653.8,0.0,325.52,Keyboard X,Technology,Accessories,328.28,653.8,Taylor Cruz,Consumer,East,Boston,0,January,2024,No
NM202401272083,2024-01-26,2024-01-30,CU0045,PR519,2,20.27,0.1,5.89,Cardstock,Office Supplies,Paper,7.19,11.26,Quinn Lee,Corporate,South,Miami,4,January,2024,No
NM202401942426,2024-01-06,2024-01-06,CU0033,PR518,5,202.95,0.4,0.0,Copy Paper,Office Supplies,Paper,34.0,67.65,Drew Cruz,Consumer,South,Miami,0,January,2024,No
NM202401410552,2024-01-08,2024-01-14,CU0084,PR505,8,932.35,0.4,32.19,BT Mouse,Technology,Accessories,112.52,194.24,Morgan Hunt,Corporate,South,Atlanta,6,January,2024,No
NM202401303811,2024-01-22,2024-01-26,CU0164,PR510,5,849.24,0.3,15.19,Task Chair,Furniture,Chairs,166.81,242.64,Taylor Lee,Corporate,Central,Chicago,4,January,2024,No
NM202401416818,2024-01-28,2024-02-02,CU0107,PR510,8,1941.12,0.0,0.0,Task Chair,Furniture,Chairs,166.81,242.64,Taylor Lee,Corporate,South,Miami,5,January,2024,Yes
NM202401652500,2024-01-27,2024-02-02,CU0222,PR522,6,250.14,0.0,118.02,File Cabinet,Office Supplies,Storage,22.02,41.69,Drew Wood,Consumer,West,Los Angeles,6,January,2024,No
NM202401598230,2024-01-15,2024-01-15,CU0066,PR506,8,4707.36,0.1,2081.12,Keyboard X,Technology,Accessories,328.28,653.8,Morgan Cruz,Home Office,West,Seattle,0,January,2024,Yes
NM202401956160,2024-01-27,2024-02-01,CU0124,PR512,8,5575.6,0.0,1515.12,Standing Desk,Furniture,Tables,507.56,696.95,Alex Bell,Consumer,East,New York,5,January,2024,Yes
NM202401191143,2024-01-16,2024-01-16,CU0100,PR503,8,991.3,0.2,206.58,iView 11,Technology,Phones,98.09,154.89,Alex Hunt,Corporate,Central,Dallas,0,January,2024,No
NM202401839334,2024-01-05,2024-01-08,CU0105,PR502,2,507.52,0.2,182.64,Pixel Mini,Technology,Phones,162.44,317.2,Riley Fox,Consumer,East,New York,3,January,2024,No
NM202401721345,2024-01-28,2024-02-03,CU0233,PR514,4,847.9,0.2,0.0,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Alex Hunt,Consumer,East,Boston,6,January,2024,No
NM202401948685,2024-01-25,2024-01-26,CU0053,PR514,8,1483.83,0.3,203.59,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Alex Lee,Corporate,East,New York,1,January,2024,Yes
NM202401701851,2024-01-27,2024-01-31,CU0209,PR503,4,495.65,0.2,103.29,iView 11,Technology,Phones,98.09,154.89,Sam Lee,Corporate,Central,Dallas,4,January,2024,No
NM202401726922,2024-01-13,2024-01-13,CU0178,PR503,4,619.56,0.0,227.2,iView 11,Technology,Phones,98.09,154.89,Drew Lee,Consumer,West,Los Angeles,0,January,2024,No
NM202401957269,2024-01-01,2024-01-04,CU0114,PR520,8,71.28,0.1,29.6,Sticky Notes,Office Supplies,Paper,5.21,9.9,Riley Roy,Corporate,West,Los Angeles,3,January,2024,No
NM202401869770,2024-01-23,2024-01-27,CU0095,PR504,3,1965.38,0.0,685.61,USB Hub,Technology,Accessories,426.59,727.92,Riley Fox,Consumer,South,Atlanta,4,January,2024,Yes
NM202401847432,2024-01-05,2024-01-06,CU0203,PR504,3,1965.38,0.1,685.61,USB Hub,Technology,Accessories,426.59,727.92,Alex Bell,Corporate,South,Atlanta,1,January,2024,Yes
NM202401701812,2024-01-05,2024-01-06,CU0051,PR502,8,2537.6,0.0,1238.08,Pixel Mini,Technology,Phones,162.44,317.2,Drew Ray,Consumer,South,Atlanta,1,January,2024,Yes
NM202401524848,2024-01-25,2024-01-30,CU0023,PR518,1,67.65,0.0,33.65,Copy Paper,Office Supplies,Paper,34.0,67.65,Taylor Hunt,Corporate,Central,Chicago,5,January,2024,No
NM202401275964,2024-01-22,2024-01-29,CU0130,PR524,5,422.55,0.0,92.85,Sketch Pad,Office Supplies,Art,65.94,84.51,Jordan Fox,Home Office,Central,Chicago,7,January,2024,No
NM202401299136,2024-01-06,2024-01-11,CU0191,PR519,3,13.51,0.6,-8.06,Cardstock,Office Supplies,Paper,7.19,11.26,Jordan Dean,Corporate,West,Los Angeles,5,January,2024,No
NM202401794597,2024-01-14,2024-01-15,CU0221,PR506,1,653.8,0.0,0.0,Keyboard X,Technology,Accessories,328.28,653.8,Casey Ray,Corporate,South,Miami,1,January,2024,No
NM202401338376,2024-01-18,2024-01-19,CU0233,PR511,7,582.17,0.3,143.48,Mesh Chair,Furniture,Chairs,62.67,118.81,Alex Hunt,Consumer,East,Boston,1,January,2024,No
NM202401296409,2024-01-10,2024-01-13,CU0072,PR521,7,278.88,0.2,0.0,Storage Box,Office Supplies,Storage,37.98,49.8,Jordan Fox,Consumer,South,Atlanta,3,January,2024,No
NM202401314046,2024-01-18,2024-01-24,CU0007,PR510,3,727.92,0.0,227.49,Task Chair,Furniture,Chairs,166.81,242.64,Taylor Roy,Corporate,East,New York,6,January,2024,No
NM202401913129,2024-01-15,2024-01-15,CU0046,PR523,8,326.59,0.2,17.39,Marker Set,Office Supplies,Art,38.65,51.03,Morgan Bell,Corporate,South,Miami,0,January,2024,No
NM202401251056,2024-01-13,2024-01-19,CU0221,PR506,5,3269.0,0.0,1627.6,Keyboard X,Technology,Accessories,328.28,653.8,Casey Ray,Corporate,South,Miami,6,January,2024,Yes
NM202401587666,2024-01-14,2024-01-18,CU0120,PR516,4,26.99,0.3,7.47,Ring Binder,Office Supplies,Binders,4.88,9.64,Alex Wood,Corporate,East,Boston,4,January,2024,No
NM202401880843,2024-01-05,2024-01-06,CU0037,PR507,2,76.84,0.1,37.14,LaserJet 100,Technology,Machines,19.85,42.69,Jordan Bell,Corporate,West,Seattle,1,January,2024,No
NM202401743403,2024-01-09,2024-01-15,CU0047,PR521,6,298.8,0.0,70.92,Storage Box,Office Supplies,Storage,37.98,49.8,Morgan Shah,Consumer,East,Boston,6,January,2024,No
NM202401435389,2024-01-20,2024-01-26,CU0165,PR518,7,426.2,0.1,188.2,Copy Paper,Office Supplies,Paper,34.0,67.65,Jamie Ray,Corporate,West,Los Angeles,6,January,2024,No
NM202401754252,2024-01-20,2024-01-26,CU0046,PR512,7,3902.92,0.2,350.0,Standing Desk,Furniture,Tables,507.56,696.95,Morgan Bell,Corporate,South,Miami,6,January,2024,Yes
NM202401847088,2024-01-29,2024-02-02,CU0042,PR504,7,3057.26,0.4,71.13,USB Hub,Technology,Accessories,426.59,727.92,Jamie Ray,Home Office,Central,Dallas,4,January,2024,Yes
NM202401553480,2024-01-20,2024-01-21,CU0118,PR510,8,1649.95,0.15,315.47,Task Chair,Furniture,Chairs,166.81,242.64,Alex Lee,Consumer,South,Miami,1,January,2024,Yes
NM202401337719,2024-01-19,2024-01-23,CU0148,PR507,8,341.52,0.0,182.72,LaserJet 100,Technology,Machines,19.85,42.69,Alex Shah,Corporate,South,Atlanta,4,January,2024,No
NM202401784223,2024-01-25,2024-01-29,CU0231,PR517,8,495.26,0.3,112.38,Poly Binder,Office Supplies,Binders,47.86,88.44,Riley Hunt,Consumer,West,Los Angeles,4,January,2024,No
NM202401504213,2024-01-02,2024-01-09,CU0190,PR516,7,60.73,0.1,26.57,Ring Binder,Office Supplies,Binders,4.88,9.64,Quinn Lee,Consumer,East,New York,7,January,2024,No
NM202401414468,2024-01-03,2024-01-07,CU0195,PR519,3,27.02,0.2,5.45,Cardstock,Office Supplies,Paper,7.19,11.26,Riley Bell,Corporate,South,Miami,4,January,2024,No
NM202401899087,2024-01-28,2024-01-29,CU0173,PR504,8,5823.36,0.0,2410.64,USB Hub,Technology,Accessories,426.59,727.92,Taylor Cruz,Corporate,West,Seattle,1,January,2024,Yes
NM202401310384,2024-01-27,2024-01-29,CU0193,PR512,4,2230.24,0.2,200.0,Standing Desk,Furniture,Tables,507.56,696.95,Sam Shah,Consumer,East,New York,2,January,2024,Yes
NM202401226861,2024-01-20,2024-01-26,CU0203,PR524,3,215.5,0.15,17.68,Sketch Pad,Office Supplies,Art,65.94,84.51,Alex Bell,Corporate,South,Atlanta,6,January,2024,No
NM202401636903,2024-01-17,2024-01-20,CU0001,PR503,3,464.67,0.0,170.4,iView 11,Technology,Phones,98.09,154.89,Taylor Hunt,Consumer,South,Atlanta,3,January,2024,No
NM202401866398,2024-01-07,2024-01-07,CU0098,PR502,3,380.64,0.6,-106.68,Pixel Mini,Technology,Phones,162.44,317.2,Sam Cruz,Home Office,Central,Dallas,0,January,2024,No
NM202401875459,2024-01-14,2024-01-18,CU0210,PR510,7,1358.78,0.2,191.11,Task Chair,Furniture,Chairs,166.81,242.64,Morgan Bell,Corporate,East,Boston,4,January,2024,Yes
NM202401936940,2024-01-02,2024-01-09,CU0193,PR505,7,1155.73,0.15,368.09,BT Mouse,Technology,Accessories,112.52,194.24,Sam Shah,Consumer,East,New York,7,January,2024,Yes
NM202401880411,2024-01-18,2024-01-25,CU0202,PR517,1,88.44,0.0,40.58,Poly Binder,Office Supplies,Binders,47.86,88.44,Alex Wood,Corporate,Central,Chicago,7,January,2024,No
NM202401846732,2024-01-01,2024-01-07,CU0219,PR509,6,3378.6,0.15,1361.34,Shredder S,Technology,Machines,336.21,662.47,Sam Fox,Consumer,West,Los Angeles,6,January,2024,Yes
NM202401626509,2024-01-28,2024-02-02,CU0235,PR504,7,4331.12,0.15,1344.99,USB Hub,Technology,Accessories,426.59,727.92,Sam Roy,Consumer,East,New York,5,January,2024,Yes
NM202401296117,2024-01-02,2024-01-05,CU0035,PR520,8,71.28,0.1,0.0,Sticky Notes,Office Supplies,Paper,5.21,9.9,Riley Cruz,Corporate,Central,Dallas,3,January,2024,No
NM202401186351,2024-01-01,2024-01-07,CU0218,PR511,2,213.86,0.1,88.52,Mesh Chair,Furniture,Chairs,62.67,118.81,Taylor Ray,Corporate,East,New York,6,January,2024,No
NM202401471343,2024-01-16,2024-01-18,CU0217,PR510,4,873.5,0.1,206.26,Task Chair,Furniture,Chairs,166.81,242.64,Jordan Cruz,Consumer,Central,Dallas,2,January,2024,No
NM202401255038,2024-01-31,2024-02-05,CU0072,PR521,4,119.52,0.4,-32.4,Storage Box,Office Supplies,Storage,37.98,49.8,Jordan Fox,Consumer,South,Atlanta,5,January,2024,No
NM202401162384,2024-01-08,2024-01-15,CU0009,PR504,8,4949.86,0.15,1537.14,USB Hub,Technology,Accessories,426.59,727.92,Casey Cruz,Corporate,West,Los Angeles,7,January,2024,Yes
NM202401444715,2024-01-10,2024-01-16,CU0100,PR519,2,22.52,0.0,8.14,Cardstock,Office Supplies,Paper,7.19,11.26,Alex Hunt,Corporate,Central,Dallas,6,January,2024,No
NM202401197835,2024-01-19,2024-01-20,CU0203,PR510,3,436.75,0.4,-63.68,Task Chair,Furniture,Chairs,166.81,242.64,Alex Bell,Corporate,South,Atlanta,1,January,2024,No
NM202401591247,2024-01-21,2024-01-23,CU0218,PR521,3,134.46,0.1,20.52,Storage Box,Office Supplies,Storage,37.98,49.8,Taylor Ray,Corporate,East,New York,2,January,2024,No
NM202401580366,2024-01-10,2024-01-17,CU0029,PR517,7,619.08,0.0,284.06,Poly Binder,Office Supplies,Binders,47.86,88.44,Casey Hunt,Home Office,West,Los Angeles,7,January,2024,No
NM202401999707,2024-01-17,2024-01-21,CU0169,PR503,5,542.11,0.3,51.66,iView 11,Technology,Phones,98.09,154.89,Morgan Ray,Home Office,South,Atlanta,4,January,2024,No
NM202401299468,2024-01-08,2024-01-10,CU0059,PR501,7,5096.29,0.3,102.42,Galaxy S,Technology,Phones,713.41,1040.06,Sam Wood,Consumer,South,Atlanta,2,January,2024,Yes
NM202401874639,2024-01-08,2024-01-14,CU0061,PR503,2,185.87,0.4,-10.31,iView 11,Technology,Phones,98.09,154.89,Jamie Cruz,Consumer,West,Los Angeles,6,January,2024,No
NM202401985980,2024-01-03,2024-01-07,CU0176,PR520,7,48.51,0.3,12.04,Sticky Notes,Office Supplies,Paper,5.21,9.9,Taylor Roy,Consumer,East,New York,4,January,2024,No
NM202401223777,2024-01-28,2024-02-04,CU0239,PR519,6,60.8,0.1,17.66,Cardstock,Office Supplies,Paper,7.19,11.26,Morgan Roy,Corporate,South,Atlanta,7,January,2024,No
NM202401615565,2024-01-19,2024-01-21,CU0236,PR513,1,215.93,0.15,19.9,Meeting Table,Furniture,Tables,196.03,254.04,Jamie Lee,Home Office,South,Miami,2,January,2024,No
NM202401579901,2024-01-01,2024-01-06,CU0107,PR508,6,1376.7,0.0,667.26,InkFlow 20,Technology,Machines,118.24,229.45,Taylor Lee,Corporate,South,Miami,5,January,2024,Yes
NM202401545595,2024-01-16,2024-01-16,CU0199,PR508,7,1124.3,0.3,0.0,InkFlow 20,Technology,Machines,118.24,229.45,Riley Shah,Home Office,Central,Dallas,0,January,2024,Yes
NM202401757556,2024-01-24,2024-01-27,CU0201,PR518,1,47.36,0.3,13.36,Copy Paper,Office Supplies,Paper,34.0,67.65,Quinn Lee,Consumer,South,Miami,3,January,2024,No
NM202401528992,2024-01-28,2024-01-31,CU0009,PR516,8,53.98,0.3,14.94,Ring Binder,Office Supplies,Binders,4.88,9.64,Casey Cruz,Corporate,West,Los Angeles,3,January,2024,No
NM202401765436,2024-01-07,2024-01-14,CU0206,PR508,2,458.9,0.0,222.42,InkFlow 20,Technology,Machines,118.24,229.45,Morgan Shah,Consumer,East,New York,7,January,2024,No
NM202401506897,2024-01-13,2024-01-20,CU0204,PR515,5,2003.08,0.3,419.18,Corner Case,Furniture,Bookcases,316.78,572.31,Morgan Bell,Home Office,Central,Dallas,7,January,2024,Yes
NM202401540257,2024-01-25,2024-02-01,CU0066,PR517,3,265.32,0.0,121.74,Poly Binder,Office Supplies,Binders,47.86,88.44,Morgan Cruz,Home Office,West,Seattle,7,January,2024,No
NM202401214364,2024-01-12,2024-01-14,CU0187,PR520,7,69.3,0.0,32.83,Sticky Notes,Office Supplies,Paper,5.21,9.9,Taylor Bell,Home Office,East,Boston,2,January,2024,No
NM202401515234,2024-01-19,2024-01-23,CU0207,PR522,1,35.44,0.15,13.42,File Cabinet,Office Supplies,Storage,22.02,41.69,Jordan Ray,Corporate,Central,Dallas,4,January,2024,No
NM202401644534,2024-01-31,2024-02-03,CU0127,PR504,5,2911.68,0.2,778.73,USB Hub,Technology,Accessories,426.59,727.92,Morgan Roy,Corporate,South,Miami,3,January,2024,Yes
NM202401725760,2024-01-18,2024-01-25,CU0194,PR516,5,48.2,0.0,23.8,Ring Binder,Office Supplies,Binders,4.88,9.64,Casey Bell,Consumer,West,Seattle,7,January,2024,No
NM202401497033,2024-01-22,2024-01-26,CU0034,PR523,2,71.44,0.3,-5.86,Marker Set,Office Supplies,Art,38.65,51.03,Quinn Bell,Corporate,East,New York,4,January,2024,No
NM202401588348,2024-01-08,2024-01-12,CU0138,PR512,4,1672.68,0.4,-357.56,Standing Desk,Furniture,Tables,507.56,696.95,Casey Dean,Home Office,South,Atlanta,4,January,2024,Yes
NM202401275589,2024-01-07,2024-01-07,CU0014,PR517,7,433.36,0.3,98.34,Poly Binder,Office Supplies,Binders,47.86,88.44,Alex Lee,Corporate,South,Atlanta,0,January,2024,No
NM202401589284,2024-01-11,2024-01-14,CU0152,PR510,1,242.64,0.0,75.83,Task Chair,Furniture,Chairs,166.81,242.64,Alex Hunt,Corporate,East,Boston,3,January,2024,No
NM202401726906,2024-01-07,2024-01-13,CU0072,PR522,4,133.41,0.2,45.33,File Cabinet,Office Supplies,Storage,22.02,41.69,Jordan Fox,Consumer,South,Atlanta,6,January,2024,No
NM202401852691,2024-01-06,2024-01-12,CU0093,PR524,2,67.61,0.6,-64.27,Sketch Pad,Office Supplies,Art,65.94,84.51,Taylor Bell,Consumer,East,New York,6,January,2024,No
NM202401242985,2024-01-02,2024-01-03,CU0114,PR517,6,530.64,0.0,243.48,Poly Binder,Office Supplies,Binders,47.86,88.44,Riley Roy,Corporate,West,Los Angeles,1,January,2024,No
NM202401291139,2024-01-24,2024-01-24,CU0009,PR510,2,485.28,0.0,151.66,Task Chair,Furniture,Chairs,166.81,242.64,Casey Cruz,Corporate,West,Los Angeles,0,January,2024,No
NM202401462575,2024-01-18,2024-01-22,CU0014,PR511,8,950.48,0.0,449.12,Mesh Chair,Furniture,Chairs,62.67,118.81,Alex Lee,Corporate,South,Atlanta,4,January,2024,No
NM202401793741,2024-01-10,2024-01-12,CU0049,PR517,8,495.26,0.3,112.38,Poly Binder,Office Supplies,Binders,47.86,88.44,Sam Bell,Corporate,Central,Dallas,2,January,2024,No
NM202401329443,2024-01-30,2024-02-06,CU0209,PR519,8,90.08,0.0,32.56,Cardstock,Office Supplies,Paper,7.19,11.26,Sam Lee,Corporate,Central,Dallas,7,January,2024,No
NM202401627805,2024-01-14,2024-01-21,CU0178,PR517,3,212.26,0.2,68.68,Poly Binder,Office Supplies,Binders,47.86,88.44,Drew Lee,Consumer,West,Los Angeles,7,January,2024,No
NM202401983441,2024-01-03,2024-01-07,CU0166,PR520,3,20.79,0.3,5.16,Sticky Notes,Office Supplies,Paper,5.21,9.9,Jamie Ray,Consumer,Central,Dallas,4,January,2024,No
NM202401635616,2024-01-09,2024-01-16,CU0175,PR518,6,324.72,0.2,120.72,Copy Paper,Office Supplies,Paper,34.0,67.65,Riley Fox,Consumer,Central,Dallas,7,January,2024,No
NM202401741087,2024-01-26,2024-01-31,CU0178,PR508,7,1606.15,0.0,778.47,InkFlow 20,Technology,Machines,118.24,229.45,Drew Lee,Consumer,West,Los Angeles,5,January,2024,Yes
NM202401271928,2024-01-07,2024-01-08,CU0126,PR518,4,189.42,0.3,53.42,Copy Paper,Office Supplies,Paper,34.0,67.65,Quinn Cruz,Consumer,South,Atlanta,1,January,2024,No
NM202401334580,2024-01-04,2024-01-10,CU0047,PR521,7,313.74,0.1,47.88,Storage Box,Office Supplies,Storage,37.98,49.8,Morgan Shah,Consumer,East,Boston,6,January,2024,No
NM202401108240,2024-01-22,2024-01-28,CU0097,PR519,2,18.02,0.2,3.64,Cardstock,Office Supplies,Paper,7.19,11.26,Alex Bell,Corporate,Central,Dallas,6,January,2024,No
NM202401619738,2024-01-01,2024-01-08,CU0065,PR506,1,457.66,0.3,129.38,Keyboard X,Technology,Accessories,328.28,653.8,Quinn Dean,Corporate,South,Atlanta,7,January,2024,No
NM202401432832,2024-01-24,2024-01-28,CU0039,PR522,2,83.38,0.0,39.34,File Cabinet,Office Supplies,Storage,22.02,41.69,Quinn Roy,Consumer,East,Boston,4,January,2024,No
NM202401204459,2024-01-15,2024-01-18,CU0102,PR510,8,776.45,0.6,-558.03,Task Chair,Furniture,Chairs,166.81,242.64,Riley Dean,Consumer,West,Los Angeles,3,January,2024,No
NM202401341133,2024-01-13,2024-01-20,CU0036,PR503,2,309.78,0.0,113.6,iView 11,Technology,Phones,98.09,154.89,Casey Fox,Corporate,Central,Chicago,7,January,2024,No
NM202401578169,2024-01-16,2024-01-16,CU0224,PR524,1,71.83,0.15,5.89,Sketch Pad,Office Supplies,Art,65.94,84.51,Jordan Fox,Consumer,East,New York,0,January,2024,No
NM202401772807,2024-01-01,2024-01-01,CU0235,PR522,1,41.69,0.0,19.67,File Cabinet,Office Supplies,Storage,22.02,41.69,Sam Roy,Consumer,East,New York,0,January,2024,No
NM202401223755,2024-01-02,2024-01-07,CU0172,PR504,5,3639.6,0.0,1506.65,USB Hub,Technology,Accessories,426.59,727.92,Casey Lee,Home Office,Central,Chicago,5,January,2024,Yes
NM202401652867,2024-01-28,2024-02-04,CU0105,PR505,1,194.24,0.0,81.72,BT Mouse,Technology,Accessories,112.52,194.24,Riley Fox,Consumer,East,New York,7,January,2024,No
NM202401777297,2024-01-06,2024-01-06,CU0081,PR508,2,367.12,0.2,130.64,InkFlow 20,Technology,Machines,118.24,229.45,Alex Roy,Corporate,East,New York,0,January,2024,No
NM202401559247,2024-01-05,2024-01-12,CU0103,PR524,4,135.22,0.6,0.0,Sketch Pad,Office Supplies,Art,65.94,84.51,Quinn Bell,Consumer,South,Miami,7,January,2024,No
NM202401207084,2024-01-30,2024-01-30,CU0056,PR502,3,808.86,0.15,321.54,Pixel Mini,Technology,Phones,162.44,317.2,Jordan Wood,Corporate,East,New York,0,January,2024,No
NM202401621466,2024-01-06,2024-01-10,CU0083,PR509,7,4173.56,0.1,1820.09,Shredder S,Technology,Machines,336.21,662.47,Taylor Wood,Consumer,Central,Chicago,4,January,2024,Yes
NM202401558109,2024-01-18,2024-01-21,CU0018,PR506,6,3922.8,0.0,1953.12,Keyboard X,Technology,Accessories,328.28,653.8,Riley Bell,Consumer,South,Atlanta,3,January,2024,Yes
NM202401852913,2024-01-26,2024-01-30,CU0230,PR504,6,4367.52,0.0,1807.98,USB Hub,Technology,Accessories,426.59,727.92,Riley Hunt,Consumer,Central,Dallas,4,January,2024,Yes
NM202401945758,2024-01-19,2024-01-23,CU0019,PR502,3,951.6,0.0,464.28,Pixel Mini,Technology,Phones,162.44,317.2,Morgan Cruz,Corporate,East,Boston,4,January,2024,No
NM202401748135,2024-01-21,2024-01-25,CU0059,PR518,2,135.3,0.0,67.3,Copy Paper,Office Supplies,Paper,34.0,67.65,Sam Wood,Consumer,South,Atlanta,4,January,2024,No
NM202401335834,2024-01-21,2024-01-26,CU0084,PR503,2,278.8,0.1,82.62,iView 11,Technology,Phones,98.09,154.89,Morgan Hunt,Corporate,South,Atlanta,5,January,2024,No
NM202401482322,2024-01-14,2024-01-18,CU0049,PR519,3,33.78,0.0,12.21,Cardstock,Office Supplies,Paper,7.19,11.26,Sam Bell,Corporate,Central,Dallas,4,January,2024,No
NM202401677514,2024-01-24,2024-01-30,CU0180,PR511,1,100.99,0.15,38.32,Mesh Chair,Furniture,Chairs,62.67,118.81,Jamie Bell,Home Office,Central,Chicago,6,January,2024,No
NM202401988673,2024-01-11,2024-01-14,CU0100,PR505,4,310.78,0.6,-139.3,BT Mouse,Technology,Accessories,112.52,194.24,Alex Hunt,Corporate,Central,Dallas,3,January,2024,No
NM202401486514,2024-01-30,2024-01-30,CU0137,PR523,2,71.44,0.3,-5.86,Marker Set,Office Supplies,Art,38.65,51.03,Jordan Roy,Consumer,South,Miami,0,January,2024,No
NM202401804591,2024-01-15,2024-01-19,CU0238,PR521,1,49.8,0.0,11.82,Storage Box,Office Supplies,Storage,37.98,49.8,Casey Cruz,Consumer,Central,Dallas,4,January,2024,No
NM202401372177,2024-01-27,2024-02-02,CU0116,PR519,6,57.43,0.15,14.29,Cardstock,Office Supplies,Paper,7.19,11.26,Jamie Wood,Home Office,East,Boston,6,January,2024,No
